temp,ph,turb,cons,vib,density,days,protein,wex,system,species,tan
20.099398108224843,7.809548566314911,140.55937907778483,65.29791684007265,56.33121019907501,143.34266619017856,44.89557720741666,1.0,11.789607635734715,2.0,4.0,10.779
34.67830571218701,6.730588181439348,68.21116788287912,12.52047875252126,82.91013863292393,34.39390649404969,100.5100773928831,0.0,12.311235366169337,2.0,3.0,7.004
32.72343218925711,9.125645753075336,216.28199291320823,93.86096887460567,95.91405692011799,122.18440508231818,56.60048337734688,1.0,8.422268494984785,2.0,4.0,15.0
33.122129024737774,7.898628164715464,61.761684447842555,57.06885773725387,59.19915321558562,58.5006803826529,39.27166143044278,0.0,3.973274138739779,2.0,4.0,4.668
33.88286624034703,8.15830285966133,46.179208993913974,13.89008362760011,19.82854682524811,147.92067789594455,67.7832560328545,1.0,9.6484650399145,2.0,1.0,15.0
21.332803731213627,7.13884641331027,98.38959680547504,40.824999370732364,49.76252515793179,58.38258235260424,32.00226049604426,0.0,6.593124736145421,1.0,1.0,1.595
26.452383113796905,7.80544482978837,14.391244415300685,16.91645156751108,94.3552714610038,55.96991061205529,48.73802896245499,1.0,0.08004841378568994,2.0,3.0,4.761
22.085643071452335,7.658703628287469,215.3117932984504,45.36499954360239,49.54311247404874,97.43222618725535,40.58001275861298,2.0,7.152385596522525,2.0,4.0,8.571
35.535861665760685,6.702218773405356,130.2785152987806,70.29337079451908,83.58369523250668,144.4199369608888,96.69278166734286,0.0,9.767818868258184,2.0,0.0,15.0
31.219366282896043,6.786632954578161,123.41555598279021,52.29009172372956,60.86564180137077,146.55039284048277,110.9864314461221,2.0,0.20825489536981157,0.0,3.0,15.0
25.956164447347685,8.76117580297069,144.96358901813895,44.5349957247509,28.946775013127603,107.54489123771286,91.3890908666725,2.0,9.320405041622365,2.0,1.0,15.0
21.144050305148426,7.147513870957793,110.35115521543105,20.724134098641834,95.53806096276891,114.41792301727128,53.25094554756804,2.0,9.787978593252845,1.0,0.0,13.475
25.59768179088192,7.026387333046302,8.989846726610065,32.04451411242907,10.105614488482445,86.69331551608902,61.01586232210299,2.0,2.371613673583451,1.0,4.0,10.695
25.853299796481448,7.863260918375376,135.48386096720648,19.012895896451603,62.98683393061807,114.58748217418812,15.883769577602846,0.0,6.466112777347643,1.0,3.0,1.944
33.132911210085155,8.575617254678784,158.12590517650187,82.67488584909947,25.066924109208593,129.668049970722,89.87690062501,1.0,14.464989013336988,0.0,3.0,15.0
31.476034484393836,6.6672556001632675,92.85129521604358,22.171584518625032,8.047875424965078,75.48381896327837,71.98060584801024,2.0,13.262838416996738,1.0,1.0,15.0
35.96982936637388,8.05738138302329,167.09043471152006,63.58360298940042,60.35207244998986,94.88002811036495,108.39035954035494,1.0,6.162321342873791,0.0,2.0,15.0
28.499868652915087,6.821868195669548,51.486283255775696,40.84663722299613,59.94745871219083,82.91092080879191,24.87272608544323,0.0,5.247694020362333,1.0,2.0,1.431
22.15269642688943,6.59844483722917,50.23829685242812,30.338054618966513,84.82810820108651,86.55823896165819,91.40740850998084,1.0,1.8612102146528398,0.0,2.0,11.963
32.83840617001391,6.642408670837987,37.188903315891125,67.55215955428935,89.37008316622858,134.05694693172143,82.47592774458357,0.0,0.5278362681023968,1.0,3.0,15.0
33.69413087510415,8.752243092162791,83.09485763403728,51.13020784392466,87.33497864314761,56.564440379807685,32.635618523360506,1.0,4.4619416616311804,2.0,1.0,3.293
30.102989556250932,6.818525705795766,186.64862371482022,46.01309205561032,49.1470479500106,35.18668371209051,80.41805810535818,0.0,14.104250206233576,1.0,1.0,6.818
33.8774092391821,6.621908683913189,182.484829548496,63.35668044029994,75.8027744671875,71.16061598967623,111.0004322886213,0.0,14.37920177000501,1.0,2.0,13.426
28.888320734559034,7.682329695285863,85.45567733604383,54.214086564100064,69.23342911727524,35.17235261978345,110.29388253238714,1.0,12.187790108644144,1.0,0.0,5.685
29.409190928875894,8.778782374243466,130.42788444369157,37.31357876964047,50.58741073403035,77.26806172099278,86.63556236742082,2.0,5.262372202797892,2.0,2.0,15.0
27.695738330453892,7.208502616521115,159.1379569915316,60.31551589887265,71.66552330231919,136.0086752767735,6.7207003915531525,2.0,2.1543964932316677,0.0,3.0,1.968
20.457544281393712,7.638624067319974,54.58307686890901,70.25487188956251,113.66974520475151,94.52786046995928,104.79945614109921,1.0,8.93300213408519,0.0,0.0,13.356
21.94204568587948,6.607790837922129,38.65475672505486,12.402384272816885,23.14724924176528,129.0377637289463,79.27565423354025,2.0,9.697575108092721,2.0,1.0,15.0
20.565725342361215,7.712511988164165,213.9169265202838,51.928455601690786,108.69265149426316,29.097683344249212,37.9416761287454,2.0,6.368603538684061,2.0,4.0,2.432
31.455387402748045,8.05955531772026,136.62749427969683,15.191495612518938,6.414661677983804,135.62667091789064,23.282793042978216,0.0,10.374701933379605,0.0,0.0,3.927
25.65840765937388,8.04144904513079,215.94862735973874,26.776487266129998,37.00670554819928,92.25913883903179,14.828259696680735,1.0,11.20022828477603,0.0,1.0,2.793
29.15427244096465,7.397552068870786,75.63080519482594,60.44578606701758,34.57742983338339,9.605169367369571,6.978191011673557,2.0,11.7459249536217,0.0,0.0,0.87
36.336196530669675,7.351939587790466,155.26091059436067,87.95700237390227,75.16381294570868,96.80224851633034,90.73828650614001,2.0,7.534471670362609,0.0,2.0,15.0
24.48726012467975,6.787883771128814,50.52759276598982,89.45251112696364,15.746994213274839,142.9525586578331,29.065316874249763,2.0,11.874611663396001,0.0,0.0,1.389
27.386892614641333,7.4903554657449245,58.94163733771302,16.294960912476814,105.88171342077045,16.479215068927502,3.886099389147353,1.0,0.3821463940418518,2.0,0.0,1.541
33.599920493774874,6.768635605957004,113.59466243677802,47.7194577658036,99.42616901580496,89.45613891808796,48.27520756919672,2.0,10.206065501083044,0.0,0.0,14.775
24.118366978849203,8.569809050722538,71.67675136075952,62.470583470409615,78.24789836223333,137.74439741610863,58.430242590488334,2.0,3.534509355757198,0.0,3.0,15.0
21.385638376918273,9.1089406039201,38.54150091724741,23.236291409530907,55.00965981506373,6.405799408484311,21.138397477115102,2.0,4.057804375314799,1.0,3.0,1.749
25.215526152447826,9.119201033000108,59.30799303367307,78.88889950702945,111.9547250570494,96.48237433754436,6.241752003343423,0.0,1.3695255991009847,2.0,2.0,0.655
22.90198317057208,8.835691968313563,9.793149993558492,76.9811732593515,99.68958656646672,73.86083231548959,23.505932488670197,1.0,2.8858839538976895,2.0,4.0,0.701
36.73455774216632,8.122138803216972,155.56434948209207,91.30069123361152,59.917817769749384,55.31345120404854,81.81322865855235,2.0,14.880123495030043,0.0,3.0,13.879
34.54616683215951,8.392337382558475,109.28143124471784,10.763741087509871,84.22480253451735,95.99279104207953,10.786997592893561,0.0,6.23085195845213,1.0,4.0,5.062
31.40126761718762,7.270055667237118,22.544988476186585,29.501581959010238,68.03159426156215,12.641803715175454,67.04940663628227,1.0,13.916480980330283,1.0,3.0,2.988
35.68629062337892,8.203080134466076,39.429290502011085,84.44680428207896,70.55306860659175,114.19414171167303,18.423026561071833,0.0,2.443492922891971,0.0,1.0,3.536
34.46609738418406,7.730253783487669,24.352529308556395,70.35220457442418,39.71712833249655,5.649524153357605,24.287011656069904,0.0,3.060882631477793,1.0,1.0,0.627
23.358261059948646,7.801446817397718,135.54523220414106,90.49508683286417,55.45015255498761,49.50568284989107,47.77626810873714,1.0,8.367200307226069,0.0,0.0,5.018
36.0660619728196,8.545996713012926,22.537859267523647,15.146168907723986,9.374571694769305,78.07400246427837,12.998214990394029,2.0,5.242988113186237,2.0,4.0,4.283
29.708160354481713,7.261179560112579,166.4335486016771,63.72675691447986,42.8818429997511,59.66822633215,21.61121683108333,2.0,9.658728128621942,1.0,0.0,1.797
34.53392279295313,7.358706951575203,6.471380411845276,61.21419174043068,83.49942184345824,49.58401060480946,42.525336962711144,0.0,6.330698635806455,0.0,0.0,4.519
36.129643398622875,8.996532836047319,56.36392178310448,13.210697472447913,114.38592366074235,125.47109609287394,40.230611654305655,1.0,12.17395856198193,0.0,3.0,12.104
25.72406254949355,6.651805596097625,196.16533534443576,56.21698692212352,115.56769353156244,140.55072326942678,90.1633067954121,1.0,6.473386067566256,0.0,3.0,15.0
21.98093464149818,7.811212605716019,158.63982735064963,64.85682801789318,66.686744294987,131.68833931135384,9.8990943100445,2.0,8.585237736573959,2.0,0.0,1.322
24.10283292575495,8.964562161101226,17.907096577799923,27.21638567818965,72.79467021714984,80.75254039224995,103.39363754429488,0.0,4.8160980003559315,1.0,3.0,10.593
27.687940195272613,8.147980121109024,181.00549077776918,34.59966248121967,22.2865422601161,133.20380540305504,98.13162831799512,2.0,10.56061481157981,2.0,1.0,15.0
34.724265786604875,7.975299100372756,109.48165649576464,67.63126116679634,83.43697297122368,138.52492695132383,92.15300512334066,1.0,9.821013134485712,2.0,1.0,15.0
35.493150498614185,7.174309283919259,186.59869992280477,52.14708528399625,8.479055120926349,64.33956757188199,37.815311133112765,1.0,5.955015491610866,1.0,4.0,5.725
20.125138349561432,7.42684382047401,132.96127083018575,87.22122918114941,34.162282295933345,46.09964962828959,98.92293247935372,2.0,4.140481541858948,2.0,1.0,7.351
29.193451446396182,8.80053072267267,150.6396009831632,40.81435894082695,80.20360167425306,19.248454842931444,22.753447554424415,2.0,9.211565622304486,0.0,0.0,2.217
27.51339805667802,8.009888955774837,218.58334016626438,33.9993692549381,37.237215785218716,74.46832855213822,15.80469549674836,1.0,14.147274738165116,1.0,2.0,2.279
23.997940588473146,7.8898039231433055,52.64914901143596,98.63793463103585,5.9816248937345184,142.213053463574,6.349803685248995,0.0,1.9896453603990234,2.0,3.0,0.777
22.15757661200629,6.768865226558078,138.02013529798265,92.0022193117075,99.82444912211565,86.3315915702038,112.77793319766353,1.0,11.986749275183406,1.0,0.0,14.372
26.077073085265305,6.543276022428833,102.35006303251285,12.609347049908187,37.23960085614757,101.79650475899489,37.653296826927566,0.0,8.14487659212136,2.0,3.0,5.306
36.972374670425346,9.101950009455031,10.600525737146732,79.36557537759093,7.572626983041411,21.3681536813179,110.1965277411708,2.0,7.883395427607887,0.0,4.0,6.409
25.817652776373592,7.517862651674472,5.154599847624578,19.930129644268266,8.974579740343822,25.810351300627158,33.44101382080024,2.0,14.425262213639687,2.0,0.0,2.258
29.33823119138059,8.128675267668662,27.991829964293192,12.473667534643386,30.211055854650436,72.34862298415251,109.0003491610256,0.0,9.088121963528351,1.0,0.0,11.308
32.6543412601132,6.715230697605669,143.5019994374035,34.6325964369714,21.36191366658315,142.93339585264025,108.5675572886845,1.0,12.457767416227771,2.0,0.0,15.0
26.545332842827293,8.344408571452226,125.6415531651195,34.24112911549939,92.9160141336181,57.31377303077169,110.91744935627483,1.0,7.717158733135449,0.0,4.0,11.41
37.49207748897729,9.017930113506093,122.64764433369258,83.73868861122682,38.602085600044134,132.23518599104239,60.04225927481906,0.0,3.74780050882634,0.0,0.0,15.0
37.324051308958005,8.054296183093033,8.944774231160698,73.96005213485516,96.5634942047799,22.44184604672817,104.04760812906814,0.0,10.417354071871644,0.0,3.0,3.523
24.532081324856556,6.8405113704136085,104.30805320648153,98.34484845988129,20.861519738778334,94.46749500538796,114.14114164391111,0.0,13.847653566660059,2.0,2.0,12.911
28.950473106062937,8.070648124178387,203.5677742896712,74.03616102806366,59.14550154529005,92.08888165202514,39.62941608576436,0.0,12.618451434151133,1.0,0.0,5.56
25.415809576701854,8.569137475382561,88.67502750972096,47.64299979304431,82.56445602637545,129.68183876018892,50.84605427622405,1.0,2.97545409360127,2.0,4.0,12.167
25.127128898794417,7.59732464874985,138.23309841388348,72.90348948506951,78.23890246390259,5.480922138710718,86.58958229295354,2.0,4.7533367859322535,2.0,4.0,1.195
20.66396505238159,8.875561919441962,172.0004712858453,99.95131604677618,72.13552919163224,32.54009174364796,36.74281878507281,1.0,7.753210109605165,2.0,0.0,2.389
30.972158011638143,8.251443974064884,172.8957108529315,73.91276943062752,110.97859223174038,36.85470568727485,90.70330776060642,0.0,8.57404942854098,1.0,4.0,5.239
29.048222418119508,8.927972079380845,115.20305796216915,78.55132203822865,27.423017724809323,142.74508277315692,9.793165280410538,1.0,2.907211716877924,0.0,1.0,2.127
20.926617522499807,8.18346434036781,189.03352409770932,94.45285136712334,59.246304535452644,27.285580159134767,63.29630773033652,0.0,3.4501851002274684,0.0,4.0,3.501
25.015636356259005,6.854477524413025,87.32042435329684,20.228613518051503,106.07910600868905,10.359540781981256,15.555304605965679,0.0,11.382466035531547,0.0,2.0,1.592
36.34878594739976,7.3361676199840105,195.73512082308605,73.43058641029542,9.347251871418845,82.49691673756216,35.905493695964495,0.0,10.954761250724136,1.0,1.0,5.641
24.312114032005503,7.044846360281634,54.36952227422888,86.57253621707041,6.7065921903690295,81.64097705288384,31.776421705890165,0.0,12.588132219433366,2.0,3.0,1.165
22.608107697642016,8.953831543835527,63.08717672394449,95.89407401988038,27.99627450699497,127.38680997834032,100.83291675395726,1.0,13.993947109203466,2.0,1.0,15.0
28.810149684996134,8.553080181676203,13.58029607538224,28.987236074052944,75.96254634456221,142.5846492757813,24.028553393337496,0.0,4.623916783540375,2.0,2.0,2.556
37.741708173990816,8.326275596057016,175.43684036621767,55.35361069518198,31.185555173976827,83.089089110319,97.20530249893515,1.0,12.893924348558691,1.0,1.0,15.0
24.35699488720701,7.312609063005378,92.91804149872982,71.24993628800337,22.828786057055876,139.84915645085005,95.48128116304271,1.0,9.990176869142795,2.0,0.0,15.0
32.09843985330581,6.996920884535577,51.94742183268499,32.27209565512037,55.05627784299505,110.1480769384753,60.367083611310356,2.0,14.366556358376991,1.0,4.0,15.0
33.709153075916916,8.542417937570061,52.530280520414365,64.04255769252467,73.63176825232938,43.36107355935982,28.827347415939425,1.0,4.081112340351238,0.0,0.0,1.736
24.277475791863196,7.780226453873515,198.50518718797284,33.18209042481995,29.82692484200885,139.6210030868693,28.000664454790503,2.0,4.045072524592884,0.0,0.0,2.277
33.10789427501347,7.109631790806699,183.79381890050604,40.011131847848254,36.08294240684905,101.77926054637184,56.32603300678589,2.0,10.5644017303909,1.0,0.0,15.0
26.620096388946557,8.164879341046243,122.66973300786596,49.736682685977854,73.62711657738167,65.04391024768191,2.048271879828441,2.0,13.926161610574145,0.0,1.0,1.106
31.38150495068443,6.608901400773821,136.3121544906272,57.62710888719103,113.48861063873431,103.63510225495494,64.23073979875258,1.0,12.36833737179652,1.0,3.0,13.626
31.403534793696103,7.380659686146284,105.40297437996344,50.44292844626356,80.9690072925706,63.190360022843876,114.38076356627958,2.0,10.905593366900343,2.0,4.0,11.573
29.643944313345653,7.765103885396063,87.38330634758033,54.387596780913626,93.9484972301472,21.556646358254092,19.410118941648985,0.0,5.809637970860824,0.0,1.0,0.664
21.62521586097935,6.899487502095396,201.57396010559626,36.87298806594634,44.017211370656256,109.25191834065048,69.2281289555968,1.0,10.766510020529608,0.0,0.0,14.643
35.03544492060628,9.158567089495266,29.383569367425853,24.306858462036754,32.670523126135926,124.49270376475785,115.45166394869037,0.0,12.016433646462216,2.0,2.0,15.0
25.774041169491245,7.064562884391958,93.2214001581377,14.26149795941555,54.5121291843147,110.67689885781121,103.40213459950041,1.0,11.299285196859065,2.0,2.0,15.0
23.357333187197376,6.851953451116817,77.11449594135682,27.638085024250092,96.85593944540085,38.2216268247181,102.19523384937949,2.0,10.152161974291845,1.0,0.0,8.087
20.73395254798575,7.04954415949462,110.59685701475034,62.37492773552047,54.755957014866695,143.7120769542539,98.80014171714649,2.0,0.7069687753605447,0.0,3.0,15.0
30.636072977388352,8.576465059531255,101.76374865084816,80.75039030228191,101.60704905478332,8.661911445217608,37.77380912068609,1.0,9.895723996722129,2.0,4.0,1.086
32.19615851316108,7.648865280033975,115.11791789993575,25.23228376986051,118.65263768341525,53.23936811946788,106.98340292075066,2.0,7.174419832243656,0.0,1.0,14.326
20.29858092070141,8.026623037331852,32.502337035484715,19.76998219953836,8.64319988764036,42.71340300755985,113.01950179674735,0.0,14.423539073245284,0.0,3.0,7.67
29.217675049387058,6.556724723863174,113.8648473298944,77.43613244943252,5.449218730044443,11.97830300415339,59.999298372585685,0.0,9.107848250656065,0.0,2.0,2.47
